method,model_path,split,size_mb,total_params,zero_params,zero_param_percent,map50_95,map50,drop_map50_95,drop_map50,preprocess_ms,inference_ms,postprocess_ms,latency_ms,fps,target_layers,amount,note
FP32 baseline,/home/afm176/yolo_project/runs/baseline/baseline_yolo26n_mio_11000_e100_img640_b16_s42_20260701_001856/weights/best.pt,val,5.137639,2376981,3,0.000126,0.506632,0.690055,0.000000,0.000000,0.229189,1.005802,0.039801,1.274793,784.441378,,,original trained model
L2 structured pruning exploration,/home/afm176/yolo_project/3_pruning/pruning_plan_20260709_220413/l2_structured_amount_sweep/layer_5_amt_0p20/yolo26n_l2_layer_5_amt_0p20.pt,val,4.726157,2376981,29955,1.260212,0.360435,0.472247,0.146197,0.217808,0.241095,1.028485,0.066352,1.335932,748.541216,5,0.2,mask-based structured pruning; architecture shape unchanged
